n,m,prob,eps,time,success,heavy_ranges,tries,red_points,blue_points,k,ratios
2048,4096,0.9,0.6,0.002405881881713867,True,5,-10,127,127,2,"[0.5, 0.5]"
2048,4096,0.9,0.6,0.004686117172241211,True,5,-10,152,101,2,"[0.6, 0.4]"
2048,4096,0.9,0.6,0.017010927200317383,True,9,-10,177,76,2,"[0.7, 0.3]"
2048,4096,0.9,0.6,0.0046346187591552734,True,10,-10,203,50,2,"[0.8, 0.2]"
2048,4096,0.9,0.6,0.003788471221923828,True,8,-10,127,127,4,"[0.25, 0.25, 0.25, 0.25]"
2048,4096,0.9,0.6,0.007220268249511719,True,11,-10,127,127,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
2048,4096,0.9,0.6,0.013925790786743164,True,4,-10,127,127,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,512,0.9,0.2,0.014899492263793945,True,48,-10,506,506,2,"[0.5, 0.5]"
4096,512,0.9,0.2,0.015023946762084961,True,49,-10,607,404,2,"[0.6, 0.4]"
4096,512,0.9,0.2,0.014521598815917969,True,34,-10,708,303,2,"[0.7, 0.3]"
4096,512,0.9,0.2,0.014016151428222656,True,43,-10,809,202,2,"[0.8, 0.2]"
4096,512,0.9,0.2,0.02477264404296875,True,33,-10,506,506,4,"[0.25, 0.25, 0.25, 0.25]"
4096,512,0.9,0.2,0.04530000686645508,True,47,-10,506,506,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,512,0.9,0.2,0.05130338668823242,True,34,-10,257,265,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,512,0.9,0.3,0.009818792343139648,True,22,-10,306,306,2,"[0.5, 0.5]"
4096,512,0.9,0.3,0.009643793106079102,True,14,-10,367,244,2,"[0.6, 0.4]"
4096,512,0.9,0.3,0.009403705596923828,True,15,-10,428,183,2,"[0.7, 0.3]"
4096,512,0.9,0.3,0.009249448776245117,True,12,-10,489,122,2,"[0.8, 0.2]"
4096,512,0.9,0.3,0.016393423080444336,True,21,-10,306,306,4,"[0.25, 0.25, 0.25, 0.25]"
4096,512,0.9,0.3,0.05909919738769531,True,16,-10,306,306,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,512,0.9,0.3,0.05094456672668457,True,16,-10,257,256,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,512,0.9,0.4,0.00731968879699707,True,8,-10,213,213,2,"[0.5, 0.5]"
4096,512,0.9,0.4,0.007138967514038086,True,9,-10,255,170,2,"[0.6, 0.4]"
4096,512,0.9,0.4,0.0070629119873046875,True,6,-10,298,127,2,"[0.7, 0.3]"
4096,512,0.9,0.4,0.006919384002685547,True,4,-10,340,85,2,"[0.8, 0.2]"
4096,512,0.9,0.4,0.01227259635925293,True,5,-10,213,213,4,"[0.25, 0.25, 0.25, 0.25]"
4096,512,0.9,0.4,0.022379159927368164,True,9,-10,213,213,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,512,0.9,0.4,0.04323101043701172,True,8,-10,213,213,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,512,0.9,0.5,0.0058672428131103516,True,4,-10,160,160,2,"[0.5, 0.5]"
4096,512,0.9,0.5,0.0058803558349609375,True,1,-10,192,128,2,"[0.6, 0.4]"
4096,512,0.9,0.5,0.005761384963989258,True,0,-10,224,95,2,"[0.7, 0.3]"
4096,512,0.9,0.5,0.00561070442199707,True,1,-10,256,64,2,"[0.8, 0.2]"
4096,512,0.9,0.5,0.009761333465576172,True,1,-10,160,160,4,"[0.25, 0.25, 0.25, 0.25]"
4096,512,0.9,0.5,0.017940521240234375,True,3,-10,160,160,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,512,0.9,0.5,0.03432917594909668,True,1,-10,160,160,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,512,0.9,0.6,0.0075376033782958984,True,0,-10,127,127,2,"[0.5, 0.5]"
4096,512,0.9,0.6,0.0054607391357421875,True,0,-10,152,101,2,"[0.6, 0.4]"
4096,512,0.9,0.6,0.004662990570068359,True,0,-10,177,76,2,"[0.7, 0.3]"
4096,512,0.9,0.6,0.004566669464111328,True,1,-10,203,50,2,"[0.8, 0.2]"
4096,512,0.9,0.6,0.008241415023803711,True,0,-10,127,127,4,"[0.25, 0.25, 0.25, 0.25]"
4096,512,0.9,0.6,0.0149993896484375,True,2,-10,127,127,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,512,0.9,0.6,0.0287477970123291,True,1,-10,127,127,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,1024,0.9,0.2,0.015037775039672852,True,79,-10,506,506,2,"[0.5, 0.5]"
4096,1024,0.9,0.2,0.014757633209228516,True,82,-10,607,404,2,"[0.6, 0.4]"
4096,1024,0.9,0.2,0.014761924743652344,True,77,-10,708,303,2,"[0.7, 0.3]"
4096,1024,0.9,0.2,0.014340400695800781,True,81,-10,809,202,2,"[0.8, 0.2]"
4096,1024,0.9,0.2,0.024566650390625,True,93,-10,506,506,4,"[0.25, 0.25, 0.25, 0.25]"
4096,1024,0.9,0.2,0.04535222053527832,True,81,-10,506,506,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,1024,0.9,0.2,0.05172896385192871,True,76,-10,257,259,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,1024,0.9,0.3,0.009643793106079102,True,30,-10,306,306,2,"[0.5, 0.5]"
4096,1024,0.9,0.3,0.019805431365966797,True,26,-10,367,244,2,"[0.6, 0.4]"
4096,1024,0.9,0.3,0.009609460830688477,True,37,-10,428,183,2,"[0.7, 0.3]"
4096,1024,0.9,0.3,0.009206056594848633,True,32,-10,489,122,2,"[0.8, 0.2]"
4096,1024,0.9,0.3,0.016191959381103516,True,38,-10,306,306,4,"[0.25, 0.25, 0.25, 0.25]"
4096,1024,0.9,0.3,0.030117511749267578,True,30,-10,306,306,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,1024,0.9,0.3,0.049985408782958984,True,33,-10,256,257,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,1024,0.9,0.4,0.007080554962158203,True,9,-10,213,213,2,"[0.5, 0.5]"
4096,1024,0.9,0.4,0.007311582565307617,True,10,-10,255,170,2,"[0.6, 0.4]"
4096,1024,0.9,0.4,0.007137298583984375,True,12,-10,298,127,2,"[0.7, 0.3]"
4096,1024,0.9,0.4,0.006964921951293945,True,19,-10,340,85,2,"[0.8, 0.2]"
4096,1024,0.9,0.4,0.012310504913330078,True,16,-10,213,213,4,"[0.25, 0.25, 0.25, 0.25]"
4096,1024,0.9,0.4,0.02232670783996582,True,15,-10,213,213,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,1024,0.9,0.4,0.04307246208190918,True,12,-10,213,213,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,1024,0.9,0.5,0.005758762359619141,True,4,-10,160,160,2,"[0.5, 0.5]"
4096,1024,0.9,0.5,0.005728721618652344,True,1,-10,192,128,2,"[0.6, 0.4]"
4096,1024,0.9,0.5,0.005738735198974609,True,5,-10,224,95,2,"[0.7, 0.3]"
4096,1024,0.9,0.5,0.005495548248291016,True,9,-10,256,64,2,"[0.8, 0.2]"
4096,1024,0.9,0.5,0.009631633758544922,True,2,-10,160,160,4,"[0.25, 0.25, 0.25, 0.25]"
4096,1024,0.9,0.5,0.017966747283935547,True,8,-10,160,160,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,1024,0.9,0.5,0.034212589263916016,True,4,-10,160,160,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,1024,0.9,0.6,0.004759311676025391,True,1,-10,127,127,2,"[0.5, 0.5]"
4096,1024,0.9,0.6,0.0047571659088134766,True,3,-10,152,101,2,"[0.6, 0.4]"
4096,1024,0.9,0.6,0.004616260528564453,True,7,-10,177,76,2,"[0.7, 0.3]"
4096,1024,0.9,0.6,0.004457235336303711,True,3,-10,203,50,2,"[0.8, 0.2]"
4096,1024,0.9,0.6,0.008253812789916992,True,0,-10,127,127,4,"[0.25, 0.25, 0.25, 0.25]"
4096,1024,0.9,0.6,0.014969110488891602,True,1,-10,127,127,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,1024,0.9,0.6,0.028578758239746094,True,0,-10,127,127,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,2048,0.9,0.2,0.015125036239624023,True,161,-10,506,506,2,"[0.5, 0.5]"
4096,2048,0.9,0.2,0.015007257461547852,True,158,-10,607,404,2,"[0.6, 0.4]"
4096,2048,0.9,0.2,0.014748096466064453,True,175,-10,708,303,2,"[0.7, 0.3]"
4096,2048,0.9,0.2,0.014181375503540039,True,148,-10,809,202,2,"[0.8, 0.2]"
4096,2048,0.9,0.2,0.02480626106262207,True,178,-10,506,506,4,"[0.25, 0.25, 0.25, 0.25]"
4096,2048,0.9,0.2,0.04518866539001465,True,150,-10,506,506,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,2048,0.9,0.2,0.06526017189025879,True,171,-10,257,257,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,2048,0.9,0.3,0.009873628616333008,True,67,-10,306,306,2,"[0.5, 0.5]"
4096,2048,0.9,0.3,0.00962376594543457,True,64,-10,367,244,2,"[0.6, 0.4]"
4096,2048,0.9,0.3,0.00953364372253418,True,74,-10,428,183,2,"[0.7, 0.3]"
4096,2048,0.9,0.3,0.019096851348876953,True,67,-10,489,122,2,"[0.8, 0.2]"
4096,2048,0.9,0.3,0.0164034366607666,True,70,-10,306,306,4,"[0.25, 0.25, 0.25, 0.25]"
4096,2048,0.9,0.3,0.030221223831176758,True,81,-10,306,306,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,2048,0.9,0.3,0.05010581016540527,True,60,-10,257,259,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,2048,0.9,0.4,0.0072689056396484375,True,24,-10,213,213,2,"[0.5, 0.5]"
4096,2048,0.9,0.4,0.007055521011352539,True,37,-10,255,170,2,"[0.6, 0.4]"
4096,2048,0.9,0.4,0.007065773010253906,True,38,-10,298,127,2,"[0.7, 0.3]"
4096,2048,0.9,0.4,0.006810903549194336,True,30,-10,340,85,2,"[0.8, 0.2]"
4096,2048,0.9,0.4,0.01587986946105957,True,15,-10,213,213,4,"[0.25, 0.25, 0.25, 0.25]"
4096,2048,0.9,0.4,0.022343158721923828,True,23,-10,213,213,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,2048,0.9,0.4,0.043431997299194336,True,25,-10,213,213,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,2048,0.9,0.5,0.0059223175048828125,True,10,-10,160,160,2,"[0.5, 0.5]"
4096,2048,0.9,0.5,0.0059049129486083984,True,15,-10,192,128,2,"[0.6, 0.4]"
4096,2048,0.9,0.5,0.005486249923706055,True,5,-10,224,95,2,"[0.7, 0.3]"
4096,2048,0.9,0.5,0.005178213119506836,True,9,-10,256,64,2,"[0.8, 0.2]"
4096,2048,0.9,0.5,0.009632349014282227,True,14,-10,160,160,4,"[0.25, 0.25, 0.25, 0.25]"
4096,2048,0.9,0.5,0.0181581974029541,True,14,-10,160,160,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,2048,0.9,0.5,0.034139394760131836,True,10,-10,160,160,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,2048,0.9,0.6,0.00479888916015625,True,4,-10,127,127,2,"[0.5, 0.5]"
4096,2048,0.9,0.6,0.004703998565673828,True,5,-10,152,101,2,"[0.6, 0.4]"
4096,2048,0.9,0.6,0.004616260528564453,True,3,-10,177,76,2,"[0.7, 0.3]"
4096,2048,0.9,0.6,0.004515886306762695,True,1,-10,203,50,2,"[0.8, 0.2]"
4096,2048,0.9,0.6,0.007704257965087891,True,4,-10,127,127,4,"[0.25, 0.25, 0.25, 0.25]"
4096,2048,0.9,0.6,0.01499319076538086,True,3,-10,127,127,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,2048,0.9,0.6,0.028455495834350586,True,3,-10,127,127,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,4096,0.9,0.2,0.014952421188354492,True,350,-10,506,506,2,"[0.5, 0.5]"
4096,4096,0.9,0.2,0.014604568481445312,True,324,-10,607,404,2,"[0.6, 0.4]"
4096,4096,0.9,0.2,0.014392614364624023,True,300,-10,708,303,2,"[0.7, 0.3]"
4096,4096,0.9,0.2,0.01383829116821289,True,350,-10,809,202,2,"[0.8, 0.2]"
4096,4096,0.9,0.2,0.024334430694580078,True,317,-10,506,506,4,"[0.25, 0.25, 0.25, 0.25]"
4096,4096,0.9,0.2,0.044841766357421875,True,283,-10,506,506,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,4096,0.9,0.2,0.050024986267089844,True,333,-10,257,257,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,4096,0.9,0.3,0.009399652481079102,True,155,-10,306,306,2,"[0.5, 0.5]"
4096,4096,0.9,0.3,0.009715557098388672,True,133,-10,367,244,2,"[0.6, 0.4]"
4096,4096,0.9,0.3,0.009618759155273438,True,152,-10,428,183,2,"[0.7, 0.3]"
4096,4096,0.9,0.3,0.009184598922729492,True,148,-10,489,122,2,"[0.8, 0.2]"
4096,4096,0.9,0.3,0.01559758186340332,True,136,-10,306,306,4,"[0.25, 0.25, 0.25, 0.25]"
4096,4096,0.9,0.3,0.02944040298461914,True,127,-10,306,306,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,4096,0.9,0.3,0.04920005798339844,True,130,-10,256,258,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,4096,0.9,0.4,0.00717926025390625,True,61,-10,213,213,2,"[0.5, 0.5]"
4096,4096,0.9,0.4,0.007249116897583008,True,42,-10,255,170,2,"[0.6, 0.4]"
4096,4096,0.9,0.4,0.007008790969848633,True,66,-10,298,127,2,"[0.7, 0.3]"
4096,4096,0.9,0.4,0.006633758544921875,True,54,-10,340,85,2,"[0.8, 0.2]"
4096,4096,0.9,0.4,0.011814117431640625,True,57,-10,213,213,4,"[0.25, 0.25, 0.25, 0.25]"
4096,4096,0.9,0.4,0.022176742553710938,True,67,-10,213,213,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,4096,0.9,0.4,0.0422821044921875,True,54,-10,213,213,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,4096,0.9,0.5,0.00574493408203125,True,28,-10,160,160,2,"[0.5, 0.5]"
4096,4096,0.9,0.5,0.005674839019775391,True,23,-10,192,128,2,"[0.6, 0.4]"
4096,4096,0.9,0.5,0.005682229995727539,True,18,-10,224,95,2,"[0.7, 0.3]"
4096,4096,0.9,0.5,0.005577564239501953,True,19,-10,256,64,2,"[0.8, 0.2]"
4096,4096,0.9,0.5,0.009361982345581055,True,15,-10,160,160,4,"[0.25, 0.25, 0.25, 0.25]"
4096,4096,0.9,0.5,0.017462968826293945,True,19,-10,160,160,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,4096,0.9,0.5,0.03345513343811035,True,24,-10,160,160,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
4096,4096,0.9,0.6,0.00481104850769043,True,4,-10,127,127,2,"[0.5, 0.5]"
4096,4096,0.9,0.6,0.004758596420288086,True,9,-10,152,101,2,"[0.6, 0.4]"
4096,4096,0.9,0.6,0.004548072814941406,True,5,-10,177,76,2,"[0.7, 0.3]"
4096,4096,0.9,0.6,0.004458427429199219,True,10,-10,203,50,2,"[0.8, 0.2]"
4096,4096,0.9,0.6,0.007938385009765625,True,8,-10,127,127,4,"[0.25, 0.25, 0.25, 0.25]"
4096,4096,0.9,0.6,0.014891386032104492,True,10,-10,127,127,8,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
4096,4096,0.9,0.6,0.027935028076171875,True,13,-10,127,127,16,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]"
